ID,GROUP,SITE,RAION,OBLAST,MOUND,GRAVE,NAME,INTERMENT,SEX,AGE,GRAVE_TYPE,SHAFT,GANGWAY,STEPS,DROMOS,ENTRANCE_SCREEN,BOARDS,ORGANIC_LINING,BODY_POSITION,LEG_POSITION,OCHRE,CHARCOAL,CHALK,FIRE,MASK,TAR,ANIMAL_BONES,AXE_HAMMER,MACEHEAD,ARROWHEAD,SPEARHEAD,BOW,BRONZE_KNIFE,BOLA,WOODEN_JAVELIN,POLISHING_PLATE,ARROW_STRAIGHTENER,AWL,GRINDSTONE,SCRAPER,PUNCH,HAMMERSTONE,PERFORATOR,CASTING_MOULD,TUYERE,DIGGING_TOOL,ADZE,MELTING_POT,FLINT_KNIFE,WOODEN_CUP,WOODEN_BOWL,POTTERY,BODY_ORNAMENT
645,Orel-Samara,Verkhnyaya Mayovka XIV,Dnepropetrovsk,Dnepropetrovsk,7,9,Verkhnyaya Mayovka XIV 7/9,single,NA,adult,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
646,Orel-Samara,Verkhnyaya Mayovka XIV,Dnepropetrovsk,Dnepropetrovsk,7,10,Verkhnyaya Mayovka XIV 7/10,single,NA,adult,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,Orel-Samara,Verkhnyaya Mayovka XIV,Dnepropetrovsk,Dnepropetrovsk,7,11,Verkhnyaya Mayovka XIV 7/11,single,NA,adult,NA,NA,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,Orel-Samara,Verkhnyaya Mayovka XIV,Dnepropetrovsk,Dnepropetrovsk,10,2,Verkhnyaya Mayovka XIV 10/2,single,NA,adult,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
649,Orel-Samara,Verkhnyaya Mayovka XIV,Dnepropetrovsk,Dnepropetrovsk,10,4,Verkhnyaya Mayovka XIV 10/4,single,NA,adult,NA,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,Orel-Samara,Verkhnyaya Mayovka XIV,Dnepropetrovsk,Dnepropetrovsk,1,8,Verkhnyaya Mayovka XIV 1/8,single,NA,adult,2,1,0,1,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
651,Orel-Samara,Verkhnyaya Mayovka XVIII,Dnepropetrovsk,Dnepropetrovsk,1,16,Verkhnyaya Mayovka XVIII 1/16,single,NA,NA,2,4,0,1,0,0,0,1,NA,NA,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,Orel-Samara,Verkhnyaya Mayovka XVIII,Dnepropetrovsk,Dnepropetrovsk,2,4,Verkhnyaya Mayovka XVIII 2/4,single,NA,NA,2,4,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,Orel-Samara,Verkhnyaya Mayovka XVIII,Dnepropetrovsk,Dnepropetrovsk,4,11,Verkhnyaya Mayovka XVIII 4/11,single,NA,adult,NA,NA,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,Orel-Samara,Verkhnyaya Mayovka XVIII,Dnepropetrovsk,Dnepropetrovsk,4,12,Verkhnyaya Mayovka XVIII 4/12,single,NA,adult,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
655,Verkhnetarasovka,Kislichuvata I,Tomakivka,Dnepropetrovsk,1,3,Kislichuvata I 1/3,single,NA,adult,2,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,Verkhnetarasovka,Kislichuvata I,Tomakivka,Dnepropetrovsk,13,5,Kislichuvata I 13/5,single,NA,juvenile,3,3,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Verkhnetarasovka,Kislichuvata II,Tomakivka,Dnepropetrovsk,1,4,Kislichuvata II 1/4,single,NA,adult,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
658,Verkhnetarasovka,Kislichuvata II,Tomakivka,Dnepropetrovsk,4,5,Kislichuvata II 4/5,collective,NA,NA,2,2,0,1,0,0,0,0,NA,NA,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
659,Verkhnetarasovka,Kislichuvata II,Tomakivka,Dnepropetrovsk,4,8,Kislichuvata II 4/8,single,NA,adult,2,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
660,Verkhnetarasovka,Kislichuvata II,Tomakivka,Dnepropetrovsk,4,13,Kislichuvata II 4/13,single,NA,adult,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Verkhnetarasovka,Kislichuvata II,Tomakivka,Dnepropetrovsk,4,14,Kislichuvata II 4/14,cenotaph,NA,NA,2,2,0,1,0,0,0,1,NA,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Verkhnetarasovka,Kislichuvata III,Tomakivka,Dnepropetrovsk,2,3,Kislichuvata III 2/3,single,NA,adult,2,2,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
663,Verkhnetarasovka,Kislichuvata III,Tomakivka,Dnepropetrovsk,2,4,Kislichuvata III 2/4,single,NA,adult,2,5,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Verkhnetarasovka,Novyi Mir Rodina,Tomakivka,Dnepropetrovsk,2,3,Novyi Mir Rodina 2/3,twin,NA,NA,3,3,0,1,0,0,0,1,NA,NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
665,Verkhnetarasovka,Novyi Mir Rodina,Tomakivka,Dnepropetrovsk,2,6,Novyi Mir Rodina 2/6,single,NA,juvenile,2,2,0,1,0,0,0,1,1,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,Verkhnetarasovka,Novyi Mir Rodina,Tomakivka,Dnepropetrovsk,2,7,Novyi Mir Rodina 2/7,single,male,adult,3,3,0,1,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
667,Verkhnetarasovka,Novyi Mir Rodina,Tomakivka,Dnepropetrovsk,2,8,Novyi Mir Rodina 2/8,single,female,adult,2,2,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
668,Verkhnetarasovka,Novyi Mir Rodina,Tomakivka,Dnepropetrovsk,2,13,Novyi Mir Rodina 2/13,cenotaph,NA,NA,3,3,0,1,0,0,0,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
669,Verkhnetarasovka,Pavlovka,Tomakivka,Dnepropetrovsk,*,2,Pavlovka */2,single,female,adult,2,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
670,Verkhnetarasovka,Pavlovka,Tomakivka,Dnepropetrovsk,*,5,Pavlovka */5,twin,female,NA,NA,NA,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
671,Verkhnetarasovka,Pavlovka,Tomakivka,Dnepropetrovsk,*,8,Pavlovka */8,single,NA,NA,3,3,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
672,Verkhnetarasovka,Pavlovka,Tomakivka,Dnepropetrovsk,*,11,Pavlovka */11,single,NA,adult,3,3,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,Verkhnetarasovka,Pavlovka,Tomakivka,Dnepropetrovsk,*,12,Pavlovka */12,collective,NA,NA,3,3,0,1,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
674,Verkhnetarasovka,Propashnoe,Tomakivka,Dnepropetrovsk,*,13,Propashnoe */13,single,NA,adult,2,5,0,1,1,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,Verkhnetarasovka,Propashnoe,Tomakivka,Dnepropetrovsk,*,15,Propashnoe */15,single,male,adult,2,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
676,Verkhnetarasovka,Propashnoe,Tomakivka,Dnepropetrovsk,*,16,Propashnoe */16,single,NA,adult,2,5,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,18,7,Verkhnetarasovka 18/7,single,NA,adult,NA,NA,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,19,1,Verkhnetarasovka 19/1,single,male,adult,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
679,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,19,4,Verkhnetarasovka 19/4,single,NA,juvenile,NA,NA,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
680,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,19,5,Verkhnetarasovka 19/5,single,NA,adult,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
681,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,19,8,Verkhnetarasovka 19/8,single,NA,adult,3,3,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,19,9,Verkhnetarasovka 19/9,single,NA,adult,NA,NA,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,19,10,Verkhnetarasovka 19/10,single,NA,adult,2,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,22,3,Verkhnetarasovka 22/3,twin,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
685,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,22,5,Verkhnetarasovka 22/5,single,male,adult,2,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,22,7,Verkhnetarasovka 22/7,single,NA,adult,2,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,22,13,Verkhnetarasovka 22/13,single,NA,NA,2,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,26,1,Verkhnetarasovka 26/1,collective,NA,NA,2,1,0,1,0,0,0,0,NA,NA,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
689,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,26,3,Verkhnetarasovka 26/3,single,NA,adult,2,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
690,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,52,8,Verkhnetarasovka 52/8,single,NA,adult,NA,NA,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
691,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,52,10,Verkhnetarasovka 52/10,single,NA,NA,2,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,52,11,Verkhnetarasovka 52/11,collective,NA,NA,2,1,0,0,0,0,0,1,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
693,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,52,13,Verkhnetarasovka 52/13,single,NA,juvenile,NA,NA,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
694,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,52,14,Verkhnetarasovka 52/14,cenotaph,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,52,16,Verkhnetarasovka 52/16,collective,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
696,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,57,6,Verkhnetarasovka 57/6,single,male,adult,2,1,0,1,0,0,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,57,7,Verkhnetarasovka 57/7,single,NA,adult,2,2,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
698,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,57,8,Verkhnetarasovka 57/8,single,NA,NA,2,4,0,1,0,0,0,0,NA,NA,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,57,10,Verkhnetarasovka 57/10,collective,NA,NA,2,5,0,0,1,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
700,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,57,13,Verkhnetarasovka 57/13,single,NA,adult,2,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
701,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,57,14,Verkhnetarasovka 57/14,single,NA,adult,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
702,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,57,15,Verkhnetarasovka 57/15,single,NA,adult,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,Verkhnetarasovka,Verkhnetarasovka,Tomakivka,Dnepropetrovsk,57,18,Verkhnetarasovka 57/18,single,male,adult,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
